fold,max_depth,nrounds,alpha,gamma,train_f2_score,val_f2_score,f2_score_diff,train_auc,val_auc,auc_diff,train_gain,val_gain,gain_diff,val_tp,val_fp,val_tn,val_fn
3,4,30,10,10,0.16859243697479,0.16859243697479,0.00709607204705245,0.715089360689941,0.722173945360065,0.00708458467012474,7635000,923750,6711250,37,704,22754,41
3,2,40,0,0,0.168778562525966,0.168778562525966,0.00757987408032579,0.717712496896987,0.722259204120403,0.00454670722341577,7700000,928750,6771250,37,700,22758,41
3,2,40,0,5,0.166529605263158,0.166529605263158,0.00312166712138495,0.716755937460493,0.715571856739049,0.00118408072144427,7525000,863750,6661250,36,713,22745,42
3,2,40,0,10,0.162225386493084,0.162225386493084,0.00718853292083557,0.712910991083961,0.721342672446773,0.00843168136281203,7145000,875000,6270000,37,743,22715,41
3,2,40,5,0,0.1618058330004,0.1618058330004,0.00576663076771644,0.71608333738755,0.721086896165761,0.00500355877821102,7170000,860000,6310000,37,755,22703,41
3,2,40,5,5,0.161161957819339,0.161161957819339,0.00580555120593132,0.71598860498291,0.721001637405423,0.00501303242251339,7120000,855000,6265000,37,759,22699,41
3,2,40,5,10,0.159375,0.159375,0.00085120169651276,0.704103969507256,0.702708714538368,0.0013952549688887,6785000,763750,6021250,34,715,22743,44
3,2,40,10,0,0.163735597331716,0.163735597331716,0.0177526059350715,0.716362797981238,0.740424238846952,0.0240614408657143,7317500,1012500,6305000,40,750,22708,38
3,2,40,10,5,0.16255267910897,0.16255267910897,0.0101745936183023,0.716192279652886,0.727603726026439,0.0114114463735534,7227500,915000,6312500,38,750,22708,40
3,2,40,10,10,0.158877540493139,0.158877540493139,0.0146684257357537,0.705323173516256,0.721896854388968,0.0165736808727125,6768750,907500,5861250,37,717,22741,41
3,3,40,0,0,0.192766089750233,0.192766089750233,0.0273596625290612,0.751489998354551,0.709204229708962,0.0422857686455895,10023750,817500,9206250,35,711,22747,43
3,3,40,0,5,0.188994465907904,0.188994465907904,0.021850244322422,0.744463232433967,0.70943869129989,0.0350245411340769,9613750,831250,8782500,35,700,22758,43
3,3,40,0,10,0.170360397680199,0.170360397680199,0.00102831865856196,0.720525097913314,0.71552922735888,0.00499587055443318,7865000,861250,7003750,36,715,22743,42
3,3,40,5,0,0.174555909230927,0.174555909230927,0.0056061375414295,0.728245540847515,0.72127872837652,0.00696681247099518,8311250,871250,7440000,37,746,22712,41
3,3,40,5,5,0.172065798768796,0.172065798768796,0.00265187935487665,0.728562656552689,0.721342672446773,0.00721998410591562,8148750,875000,7273750,37,743,22715,41
3,3,40,5,10,0.162058610334472,0.162058610334472,0.0246827528774791,0.7090070748049,0.741084994239568,0.0320779194346685,7063750,1051250,6012500,40,719,22739,38
3,3,40,10,0,0.171092951991828,0.171092951991828,0.00210668337736031,0.724526114907131,0.727667670096692,0.00314155518956083,7997500,918750,7078750,38,747,22711,40
3,3,40,10,5,0.164373862027109,0.164373862027109,0.00644792929329727,0.717101472887059,0.721534504657533,0.00443303177047405,7377500,886250,6491250,37,734,22724,41
3,3,40,10,10,0.162232655190402,0.162232655190402,0.00270608185012614,0.707738136283464,0.709140285638708,0.00140214935524396,7053750,813750,6240000,35,714,22744,43
3,4,40,0,0,0.216355897851642,0.216355897851642,0.0615716577015479,0.790556401808296,0.696170569987605,0.0943858318206915,12500000,707500,11792500,33,721,22737,45
3,4,40,0,5,0.208587088915956,0.208587088915956,0.0403627898505356,0.779078639971854,0.71538002452829,0.0636986154435647,11720000,852500,10867500,36,722,22736,42
3,4,40,0,10,0.184721352536005,0.184721352536005,0.0166137636791366,0.738693563484238,0.709566579440397,0.0291269840438415,9207500,838750,8368750,35,694,22764,43
3,4,40,5,0,0.206074861934956,0.206074861934956,0.0373775798356121,0.773496067521289,0.715443968598543,0.0580520989227464,11412500,856250,10556250,36,719,22739,42
3,4,40,5,5,0.179830387248391,0.179830387248391,0.0164316944379332,0.736768603060671,0.708927138737864,0.0278414643228064,8851250,801250,8050000,35,724,22734,43
3,4,40,5,10,0.164602519318302,0.164602519318302,0.00431639960061683,0.708064963079472,0.709673152890819,0.00160818981134603,7226250,845000,6381250,35,689,22769,43
3,4,40,10,0,0.190307820299501,0.190307820299501,0.0245881233298039,0.747249782039018,0.70924685908913,0.0380029229498871,9765000,820000,8945000,35,709,22749,43
3,4,40,10,5,0.167322834645669,0.167322834645669,0.000901464419751252,0.716216200604416,0.71538002452829,0.000836176076126183,7570000,852500,6717500,36,722,22736,42
3,4,40,10,10,0.169036334913112,0.169036334913112,0.0085068512673101,0.715148568442841,0.722408406950994,0.00725983850815326,7666250,937500,6728750,37,693,22765,41
4,2,30,0,0,0.152098394516947,0.152098394516947,0.0312650611836134,0.714246473820354,0.669917110768846,0.0443293630515083,6376250,335000,6041250,29,863,22595,48
4,2,30,0,5,0.151932390086412,0.151932390086412,0.0283177268298046,0.711655868280916,0.670492607401125,0.0411632608797911,6326250,368750,5957500,29,836,22622,48
4,2,30,0,10,0.150700176203283,0.150700176203283,0.0250720354997653,0.714652557573381,0.676559820092943,0.0380927374804384,6261250,392500,5868750,30,856,22602,47
4,2,30,5,0,0.148281596452328,0.148281596452328,0.0271454226845754,0.711680654105268,0.669981054839099,0.0416995992661684,6010000,338750,5671250,29,860,22598,48
4,2,30,5,5,0.155596615773607,0.155596615773607,0.0190327391216246,0.712243209189684,0.684332207991514,0.0279110011981697,6636250,516250,6120000,31,796,22662,46
4,2,30,5,10,0.151105307340733,0.151105307340733,0.0242017540412408,0.714080692112234,0.676815596373956,0.037265095738278,6288750,407500,5881250,30,844,22614,47
4,2,30,10,0,0.147863168628905,0.147863168628905,0.0265242564950139,0.71033088020288,0.670023684219268,0.0403071959836125,5956250,341250,5615000,29,858,22600,48
4,2,30,10,5,0.150393553223388,0.150393553223388,0.0245546270488916,0.712040637242899,0.676602449473112,0.0354381877697876,6200000,395000,5805000,30,854,22604,47
4,2,30,10,10,0.15074897433451,0.15074897433451,0.0221040343688154,0.708899481033358,0.677156631415306,0.0317428496180514,6188750,427500,5761250,30,828,22630,47
4,3,30,0,0,0.171686746987952,0.171686746987952,0.0361853919744016,0.728819588500621,0.678414198130287,0.0504053903703343,8140000,501250,7638750,30,769,22689,47
4,3,30,0,5,0.166155672040352,0.166155672040352,0.0285002546336025,0.724149769543068,0.684524040202274,0.0396257293407942,7651250,527500,7123750,31,787,22671,46
4,3,30,0,10,0.171017101710171,0.171017101710171,0.0357601134324433,0.728727224406097,0.678371568750118,0.0503556556559791,8091250,498750,7592500,30,771,22687,47
4,3,30,5,0,0.169878799920525,0.169878799920525,0.0308653470057263,0.728568547628325,0.684758501793202,0.0438100458351227,8007500,541250,7466250,31,776,22682,46
4,3,30,5,5,0.165464783167045,0.165464783167045,0.0310561810165077,0.723402649133336,0.678222365919527,0.0451802832138095,7586250,490000,7096250,30,778,22680,47
4,3,30,5,10,0.159559175850503,0.159559175850503,0.024424040715368,0.721226335000465,0.684076431710501,0.0371499032899643,7096250,501250,6595000,31,808,22650,46
4,3,30,10,0,0.172156433475968,0.172156433475968,0.0333918855798174,0.731483611653655,0.684715872413033,0.0467677392406215,8228750,538750,7690000,31,778,22680,46
4,3,30,10,5,0.163315350662089,0.163315350662089,0.0306893559671291,0.721794729428305,0.677902645568261,0.0438920838600445,7396250,471250,6925000,30,793,22665,47
4,3,30,10,10,0.162516251625163,0.162516251625163,0.023002300230023,0.716509312704325,0.68484376055354,0.0316655521507856,7241250,546250,6695000,31,772,22686,46
4,4,30,0,0,0.196803788102989,0.196803788102989,0.0543282760816177,0.76936633684544,0.691102805456118,0.0782635313893221,10768750,581250,10187500,32,783,22675,45
4,4,30,0,5,0.187531677648251,0.187531677648251,0.0462372382681238,0.749168197235147,0.685142166214722,0.0640260310204253,9658750,563750,9095000,31,758,22700,46
4,4,30,0,10,0.178785457451059,0.178785457451059,0.03040416248703,0.740195647388021,0.697852088230637,0.0423435591573835,8875000,645000,8230000,33,771,22687,44
4,4,30,5,0,0.182699101645301,0.182699101645301,0.0411465902297762,0.743319122703559,0.68518479559489,0.0581343271086685,9206250,566250,8640000,31,756,22702,46
4,4,30,5,5,0.173974255832663,0.173974255832663,0.0275881625115284,0.731732284215835,0.69174224615865,0.0399900380571847,8360000,618750,7741250,32,753,22705,45
4,4,30,5,10,0.168780687397709,0.168780687397709,0.0268392954563167,0.720630949301891,0.685248739665143,0.0353822096367473,7770000,570000,7200000,31,753,22705,46
4,4,30,10,0,0.178212851405622,0.178212851405622,0.0362430199947973,0.738162697449034,0.69101754669578,0.0471451507532539,8790000,576250,8213750,32,787,22671,45
4,4,30,10,5,0.171191854661609,0.171191854661609,0.031173787814274,0.729400927202232,0.684929019313877,0.0444719078883548,8117500,551250,7566250,31,768,22690,46
4,4,30,10,10,0.167126648267403,0.167126648267403,0.0244010497406992,0.71845826906606,0.68537662780565,0.0330816412604104,7611250,577500,7033750,31,747,22711,46
4,2,40,0,0,0.162770479134467,0.162770479134467,0.0301785201952024,0.724297707493451,0.683607508528644,0.0406901989648071,7400000,473750,6926250,31,830,22628,46
4,2,40,0,5,0.162565905096661,0.162565905096661,0.0277832964010087,0.721683418852853,0.684012487640248,0.0376709312126055,7337500,497500,6840000,31,811,22647,46
4,2,40,0,10,0.162582014666152,0.162582014666152,0.0301033821875196,0.724269287772059,0.68358619383856,0.0406830939334995,7385000,472500,6912500,31,831,22627,46
4,2,40,5,0,0.164428204621766,0.164428204621766,0.0260353474789086,0.721958142826309,0.68465192834278,0.0373062144835291,7482500,535000,6947500,31,781,22677,46
4,2,40,5,5,0.160023276112889,0.160023276112889,0.0240583638321874,0.719363903389831,0.684225634541092,0.0351382688487388,7101250,510000,6591250,31,801,22657,46
4,2,40,5,10,0.161836470471069,0.161836470471069,0.0235670681517109,0.716409843679453,0.684630613652696,0.0317792300267576,7188750,533750,6655000,31,782,22676,46
4,2,40,10,0,0.159895023328149,0.159895023328149,0.0201570320617737,0.718699673834159,0.690633882274261,0.0280657915598984,7080000,553750,6526250,32,805,22653,45
4,2,40,10,5,0.15948192538179,0.15948192538179,0.0231582666306907,0.719281012535771,0.684289578611345,0.0349914339244257,7057500,513750,6543750,31,798,22660,46
4,2,40,10,10,0.152558584409374,0.152558584409374,0.0236926050279302,0.711117159161392,0.677199260795475,0.033917898365917,6371250,430000,5941250,30,826,22632,47
4,3,40,0,0,0.183614409739547,0.183614409739547,0.0444761691650407,0.747361339480372,0.684779816483287,0.0625815229970851,9363750,542500,8821250,31,775,22683,46
4,3,40,0,5,0.176101245953105,0.176101245953105,0.0313644038478419,0.740485683945364,0.697255276908274,0.0432304070370904,8698750,610000,8088750,33,799,22659,44
4,3,40,0,10,0.172256097560976,0.172256097560976,0.035019135072412,0.726947683649522,0.678712603791468,0.0482350798580542,8140000,518750,7621250,30,755,22703,47
4,3,40,5,0,0.176185291497575,0.176185291497575,0.0372964026086861,0.738542729790786,0.684737187103118,0.0538055426876679,8661250,540000,8121250,31,777,22681,46
4,3,40,5,5,0.172857850421001,0.172857850421001,0.0356897088280801,0.733530771453337,0.684438781441936,0.0490919900114011,8321250,522500,7798750,31,791,22667,46
4,3,40,5,10,0.159306604687197,0.159306604687197,0.022982945936098,0.718609678049751,0.684289578611345,0.0343200994384061,7032500,513750,6518750,31,798,22660,46
4,3,40,10,0,0.17564870259481,0.17564870259481,0.0317638105084795,0.735864496777056,0.691337267047046,0.0445272297300093,8565000,595000,7970000,32,772,22686,45
4,3,40,10,5,0.167745146839224,0.167745146839224,0.027853450088321,0.725024778699063,0.684907704623793,0.0401170740752702,7783750,550000,7233750,31,769,22689,46
4,3,40,10,10,0.163246740119276,0.163246740119276,0.0223376492101854,0.715322952199942,0.685078222144468,0.0302447300554741,7273750,560000,6713750,31,761,22697,46
4,4,40,0,0,0.216618967729202,0.216618967729202,0.0749006329196356,0.798123837619484,0.690974917315611,0.107148920303873,12773750,573750,12200000,32,789,22669,45
4,4,40,0,5,0.206562561771101,0.206562561771101,0.0716626488033029,0.783066647816094,0.684033802330332,0.0990328454857621,11742500,498750,11243750,31,810,22648,46
4,4,40,0,10,0.179707218576477,0.179707218576477,0.030520961795283,0.739011655193754,0.697979976371144,0.0410316788226099,8908750,652500,8256250,33,765,22693,44
4,4,40,5,0,0.20167731629393,0.20167731629393,0.0597074848831045,0.773246405811173,0.69101754669578,0.0822288591153932,11170000,576250,10593750,32,787,22671,45
4,4,40,5,5,0.188707729468599,0.188707729468599,0.0468637578373934,0.752593550658608,0.690996232005696,0.0615973186529123,9820000,575000,9245000,32,788,22670,45
4,4,40,5,10,0.168355337222393,0.168355337222393,0.0262838431802296,0.719924090164131,0.685270054355228,0.0346540358089033,7726250,571250,7155000,31,752,22706,46
4,4,40,10,0,0.194100952767079,0.194100952767079,0.0557080956242217,0.758508937873444,0.68465192834278,0.073857009530664,10307500,535000,9772500,31,781,22677,46
4,4,40,10,5,0.174302788844622,0.174302788844622,0.0302883874044775,0.734379729198057,0.691358581737131,0.043021147460926,8440000,596250,7843750,32,771,22687,45
4,4,40,10,10,0.16855686192904,0.16855686192904,0.0288920574597659,0.716709516340994,0.679117582903072,0.0375919334379217,7676250,542500,7133750,30,736,22722,47
5,2,30,0,0,0.153388936822932,0.153388936822932,0.0282810852267281,0.712212183896826,0.668461276115708,0.0437509077811182,6446250,391250,6055000,29,818,22639,49
5,2,30,0,5,0.162077922077922,0.162077922077922,0.0252854692477334,0.708363205499422,0.670571520392469,0.0377916851069531,7053750,515000,6538750,29,719,22738,49
5,2,30,0,10,0.160972063558002,0.160972063558002,0.0258369284228668,0.706914275476478,0.670294417608652,0.0366198578678254,6948750,498750,6450000,29,732,22725,49
5,2,30,5,0,0.160327736192596,0.160327736192596,0.0235911819537624,0.711343721555354,0.67621441524754,0.0351293063078144,6977500,518750,6458750,30,755,22702,48
5,2,30,5,5,0.160473828085451,0.160473828085451,0.0236125142168379,0.711365036245439,0.676235730846295,0.0351293053991437,6988750,520000,6468750,30,754,22703,48
5,2,30,5,10,0.148346990675332,0.148346990675332,0.0173241673448164,0.708173038233369,0.680812845763607,0.0273601924697622,5963750,461250,5502500,31,840,22617,47
5,2,30,10,0,0.149274816349595,0.149274816349595,0.0235413712531994,0.709610126761822,0.674168117767044,0.035442008994779,6062500,398750,5663750,30,851,22606,48
5,2,30,10,5,0.148756452369779,0.148756452369779,0.0188318924368373,0.709522499702587,0.680599689776055,0.0289228099265315,6016250,448750,5567500,31,850,22607,47
5,2,30,10,10,0.14818310523832,0.14818310523832,0.0162682116212987,0.707505412395455,0.680983370553648,0.0265220418418068,5941250,471250,5470000,31,832,22625,47
5,3,30,0,0,0.171938775510204,0.171938775510204,0.0436161357301858,0.725941963534123,0.663479164822048,0.0624627987120753,8085000,426250,7658750,28,751,22706,50
5,3,30,0,5,0.172789539227895,0.172789539227895,0.0382811904338323,0.723451450898735,0.670187839614876,0.0532636112838589,8090000,492500,7597500,29,737,22720,49
5,3,30,0,10,0.165165165165165,0.165165165165165,0.03541539686118,0.713325518830409,0.66373495200711,0.0495905668232994,7363750,441250,6922500,28,739,22718,50
5,3,30,5,0,0.168946098149638,0.168946098149638,0.0364049646944277,0.724881200079096,0.669846790034794,0.0550344100443028,7855000,472500,7382500,29,753,22704,49
5,3,30,5,5,0.165966601782604,0.165966601782604,0.0269489928854773,0.716677857813369,0.676598096025133,0.0400797617882359,7483750,541250,6942500,30,737,22720,48
5,3,30,5,10,0.163490471414243,0.163490471414243,0.0140339496751123,0.717622340170983,0.695359922083288,0.0222624180876945,7322500,660000,6662500,33,759,22698,45
5,3,30,10,0,0.166313879649229,0.166313879649229,0.0343757540805301,0.720617300471701,0.669740212041018,0.0508770884306834,7583750,466250,7117500,29,758,22699,49
5,3,30,10,5,0.164648183365029,0.164648183365029,0.028036161507105,0.719731791135147,0.676193099648785,0.0435386914863622,7446250,517500,6928750,30,756,22701,48
5,3,30,10,10,0.160748804557941,0.160748804557941,0.0199676964743804,0.710758986178879,0.682560724861531,0.0281982613173489,6998750,563750,6435000,31,758,22699,47
5,4,30,0,0,0.199576655579075,0.199576655579075,0.0645631542289397,0.76811937577431,0.675915996864967,0.0922033789093425,10883750,501250,10382500,30,769,22688,48
5,4,30,0,5,0.193665628245068,0.193665628245068,0.0631903253559715,0.75225479723916,0.663862845599641,0.0883919516395196,10097500,448750,9648750,28,733,22724,50
5,4,30,0,10,0.175861361771944,0.175861361771944,0.035411923569697,0.730374012363295,0.67683256761144,0.0535414447518555,8445000,555000,7890000,30,726,22731,48
5,4,30,5,0,0.183857420874731,0.183857420874731,0.0418119663292766,0.741863615694228,0.677088354796502,0.0647752608977267,9231250,570000,8661250,30,714,22743,48
5,4,30,5,5,0.174853861142447,0.174853861142447,0.0443785582533509,0.728936923834842,0.663862845599641,0.0650740782352008,8346250,448750,7897500,28,733,22724,50
5,4,30,5,10,0.167038992688871,0.167038992688871,0.0248371578264855,0.720070457877599,0.682795196447838,0.0372752614297615,7625000,577500,7047500,31,747,22710,47
5,4,30,10,0,0.177894736842105,0.177894736842105,0.047585856533225,0.727372181617279,0.65821995074457,0.0691522308727085,8510000,445000,8065000,27,697,22760,51
5,4,30,10,5,0.171967264062986,0.171967264062986,0.0432732697827187,0.722691461403789,0.657942847960753,0.0647486134430356,8018750,428750,7590000,27,710,22747,51
5,4,30,10,10,0.166125144114873,0.166125144114873,0.0204484523855494,0.712160784675256,0.683349402015472,0.0288113826597846,7408750,610000,6798750,31,721,22736,47
5,2,40,0,0,0.169224514686452,0.169224514686452,0.0295597102171782,0.722970686222387,0.676704674018909,0.0462660122034784,7836250,547500,7288750,30,732,22725,48
5,2,40,0,5,0.166532501509358,0.166532501509358,0.0382098617293397,0.721296767804107,0.663479164822048,0.0578176029820591,7612500,426250,7186250,28,751,22706,50
5,2,40,0,10,0.163850486431132,0.163850486431132,0.0253463313064779,0.713789470963072,0.676512833630112,0.0372766373329599,7278750,536250,6742500,30,741,22716,48
5,2,40,5,0,0.164416928854156,0.164416928854156,0.0306530912157797,0.716459974314728,0.670059946022345,0.0464000282923829,7368750,485000,6883750,29,743,22714,49
5,2,40,5,5,0.164323996359591,0.164323996359591,0.0270870338710279,0.717094443968066,0.67629967764256,0.0407947663255061,7373750,523750,6850000,30,751,22706,48
5,2,40,5,10,0.16048395160484,0.16048395160484,0.0255918652739043,0.713950280836757,0.675894681266212,0.0380555995705447,7033750,5e+05,6533750,30,770,22687,48
5,2,40,10,0,0.162153970499091,0.162153970499091,0.0204720692193832,0.714194215623278,0.682709934052817,0.0314842815704616,7162500,572500,6590000,31,751,22706,47
5,2,40,10,5,0.162337662337662,0.162337662337662,0.0273241609875273,0.716807879801376,0.675915996864967,0.0408918829364088,7222500,501250,6721250,30,769,22688,48
5,2,40,10,10,0.14966373022639,0.14966373022639,0.012794611321343,0.709034864580941,0.687542836155191,0.0214920284257503,6088750,528750,5560000,32,825,22632,46
5,3,40,0,0,0.188204508856683,0.188204508856683,0.0601166772006901,0.752249826189966,0.663436533624537,0.0888132925654289,9765000,423750,9341250,28,753,22704,50
5,3,40,0,5,0.18490528012898,0.18490528012898,0.0522428830567021,0.747240146881014,0.669868105633549,0.0773720412474652,9430000,473750,8956250,29,752,22705,49
5,3,40,0,10,0.169786232995807,0.169786232995807,0.0374869629228138,0.722397792340404,0.669804158837283,0.0525936335031203,7863750,470000,7393750,29,755,22702,49
5,3,40,5,0,0.180906050471268,0.180906050471268,0.0509153355223356,0.740177855781457,0.66377758320462,0.0764002725768366,9001250,443750,8557500,28,737,22720,50
5,3,40,5,5,0.169508729192042,0.169508729192042,0.0310045740673885,0.723659626750385,0.676512833630112,0.0471467931202731,7870000,536250,7333750,30,741,22716,48
5,3,40,5,10,0.164447134786118,0.164447134786118,0.0137622032792685,0.717759701507082,0.695551762472085,0.0222079390349973,7395000,671250,6723750,33,750,22707,45
5,3,40,10,0,0.174541077339753,0.174541077339753,0.0357806703092259,0.73345873357075,0.676555464827622,0.0569032687431279,8423750,538750,7885000,30,739,22718,48
5,3,40,10,5,0.169712793733681,0.169712793733681,0.0360722407382897,0.726287500721872,0.67003863042359,0.0562488702982823,7937500,483750,7453750,29,744,22713,49
5,3,40,10,10,0.160463447144468,0.160463447144468,0.0183919531023052,0.70877979165412,0.682773880849082,0.0260059108050379,6943750,576250,6367500,31,748,22709,47
5,4,40,0,0,0.220211161387632,0.220211161387632,0.0781152466451809,0.798291129975139,0.688459406901663,0.109831723073476,12953750,582500,12371250,32,782,22675,46
5,4,40,0,5,0.215298623330918,0.215298623330918,0.0764097344420293,0.783129701761377,0.676576780426378,0.106552921334999,12208750,540000,11668750,30,738,22719,48
5,4,40,0,10,0.175103305785124,0.175103305785124,0.0335938718228598,0.727665616229267,0.677003092401481,0.0506625238277857,8335000,565000,7770000,30,718,22739,48
5,4,40,5,0,0.215612212779352,0.215612212779352,0.0684137322475378,0.779838938549772,0.683583873601779,0.0962550649479937,12121250,623750,11497500,31,710,22747,47
5,4,40,5,5,0.185776039522437,0.185776039522437,0.0483352812285983,0.743414382569799,0.670678098386245,0.0727362841835535,9390000,521250,8868750,29,714,22743,49
5,4,40,5,10,0.170110624086829,0.170110624086829,0.0300546016778659,0.718541240143511,0.676768620815174,0.0417726193283364,7807500,551250,7256250,30,729,22728,48
5,4,40,10,0,0.189761234490668,0.189761234490668,0.0560458572222824,0.74586960517311,0.664417051167275,0.0814525540058346,9696250,481250,9215000,28,707,22750,50
5,4,40,10,5,0.175639160257743,0.175639160257743,0.0318232446297465,0.72708324915169,0.677365457580319,0.0497177915713715,8357500,586250,7771250,30,701,22756,48
